open,high,low,close,volume,spread,episode,ema8,ema21,ema50,rsi14,atr14,vwap,volume_ma20,cross_up,cross_down,m5_bias
2419.260606530379,2420.7339617045286,2415.786784024138,2418.669345172243,526.729954249595,0.5609973286150108,0,2418.289792879637,2416.60247275819,2415.7881927427147,57.647884375952195,6.179932949839011,2415.058225639263,588.0206999765335,False,False,neutral
2418.669345172243,2432.8401594236243,2400.4276779559723,2414.9819421078987,1710.1433800233267,2.5550441424864387,0,2417.5547149303616,2416.4551517899813,2415.756575070761,42.93179523110281,8.053686415397083,2415.1227253782886,655.1371735944643,False,False,neutral
2414.9819421078987,2425.0767316407864,2401.7883202463,2412.2375887832463,1279.5527011338347,1.9932865976152956,0,2416.373131342114,2416.0717369711874,2415.618575608505,35.6397719279948,9.141881056760614,2415.0288175195788,688.3887503258738,False,False,neutral
2412.2375887832463,2420.064004578187,2407.782162254651,2413.8652060281283,882.7768338229065,1.27057416782786,0,2415.815814605673,2415.8711432490913,2415.549816017118,41.938517431978255,9.366164004387413,2414.9949679650485,699.162661481839,False,True,neutral
2413.8652060281283,2415.8078433258497,2411.7266726910198,2414.290345809849,533.7446073356494,0.4352564472634339,0,2415.4768215399345,2415.7274343909785,2415.5004250285974,43.49410474673182,8.98866447799045,2414.976148173064,706.5932319116852,False,False,neutral
2414.290345809849,2417.65558510622,2408.9468488484113,2412.8317338634683,966.7954003394145,1.1344102100212297,0,2414.8890242784973,2415.4641888884776,2415.3957704731024,39.5763707763175,8.968669605120319,2414.9187363593383,739.8687220743908,False,False,neutral
2412.8317338634683,2413.6298096248056,2411.8573344352403,2412.760323388175,320.69202982480175,0.19533679632648468,0,2414.4159796362037,2415.218382933904,2415.292419607027,39.389306987205764,8.45465571829496,2414.896408415935,730.436683494631,False,False,neutral
2412.760323388175,2417.296709800833,2408.353216069351,2413.9537830850063,850.6405687917631,0.9591954623085301,0,2414.3132692914933,2415.1034193112773,2415.239924057144,44.141293030326075,8.489572719236877,2414.851363246844,732.2325926941724,False,False,neutral
2413.9537830850063,2420.678692525375,2411.132640104265,2415.342399818121,936.0768750156651,1.0760759984717623,0,2414.541964964077,2415.1251448118996,2415.2439427144377,49.13794530798906,8.565035555084945,2414.875982505143,746.6286917030623,False,False,neutral
2415.342399818121,2415.6094777841313,2414.932354074796,2415.3354188365033,323.33460209503835,0.20228070977061785,0,2414.7182880468386,2415.144260632318,2415.2475300133424,49.11415972771492,8.001613280388543,2414.880029462693,745.544777049224,False,False,neutral
2415.3354188365033,2417.3223477258894,2413.1566100144464,2414.986017932848,476.3031781423372,0.4104598979288629,0,2414.777783577063,2415.1298749323664,2415.237274637637,47.86531094263009,7.727622168321001,2414.883910193784,725.2937030323695,False,False,neutral
2414.986017932848,2416.1252339561847,2413.9191278723974,2414.8052068828547,360.77691406917074,0.30061595326620305,0,2414.7838776450167,2415.100359655138,2415.2203308041157,47.19650730629674,7.333228162282879,2414.8846077288463,718.496442659573,False,False,neutral
2414.8052068828547,2415.8182971698075,2413.5884303959256,2414.6721618990387,376.3591486718794,0.30143069990896937,0,2414.7590519236883,2415.061432586402,2415.1988339843087,46.67965836582023,6.968702348825666,2414.8825161621603,711.3980363477356,False,False,neutral
2414.6721618990387,2418.4571064847073,2412.4914933906093,2415.426890485172,551.4645372051652,0.6504379542896996,0,2414.907460492907,2415.0946560317448,2415.2077773764995,50.02314557116096,6.897053116345118,2414.8915820028524,685.2013871112079,False,False,neutral
2415.426890485172,2421.1611631591886,2409.0028245689196,2417.364613412283,1087.0563455547854,1.4508888235992243,0,2415.4534944749903,2415.3010157936114,2415.2923591818244,57.407686968418744,7.2728592216254,2414.9202089778514,680.7810668100421,True,False,neutral
2417.364613412283,2424.0735968032377,2414.63318305757,2418.7182778777883,809.546178390293,1.0508917448070763,0,2416.1790018978345,2415.611675983082,2415.4267089346076,61.6686940994965,7.427684544771278,2415.0127412910983,694.6385212152885,False,False,neutral
2418.7182778777883,2422.6693096067697,2417.4487999658477,2419.381267644976,626.4591923180509,0.5974070245603265,0,2416.8906165083104,2415.9543661341636,2415.5817896683475,63.58993981661657,7.270029194496333,2415.093141477853,693.078508031588,False,False,neutral
2419.381267644976,2420.544387419929,2418.3848008874925,2419.23435157776,376.74373361534805,0.29255983748490233,0,2417.4114465237435,2416.252546629036,2415.725027390285,62.83831522356841,6.904997575777782,2415.135792302899,686.2016754407998,False,False,neutral
2419.23435157776,2420.8829884104093,2418.4811847155374,2419.5056430802224,421.25209153547996,0.35067010754018735,0,2417.8768235362945,2416.5482826700527,2415.8732868291063,63.691748327549654,6.583340869998789,2415.185075250402,687.4841509932174,False,False,neutral
2419.5056430802224,2424.8969704191,2411.742829634993,2417.9177616703055,969.3464799076979,1.1887713330157,0,2417.885920899408,2416.6727807609846,2415.953462313075,55.63777154319217,7.052683721006508,2415.2590402420146,719.2897376021101,False,False,neutral
2417.9177616703055,2420.1879250923976,2413.339299260452,2417.1247316418544,579.7380584273621,0.6968626360358491,0,2417.7167677310626,2416.7138672047,2415.9993944436155,52.09472235017932,7.0381081575021405,2415.2826465594717,721.9401428109985,False,False,neutral
2417.1247316418544,2418.1882594162125,2414.7361447072976,2416.776648395391,443.78283409613107,0.3764531765733406,0,2417.5078523231355,2416.7195745856716,2416.0298749907442,50.5724252899706,6.781965768317338,2415.296772447366,658.6221155146387,False,False,neutral
2416.776648395391,2419.9695555343974,2414.0744675496167,2417.286949900261,573.019028883229,0.5171847037951567,0,2417.4587628958298,2416.771154159725,2416.0791720460197,52.752219547602465,6.718617355207581,2415.322166365096,623.2954319021085,False,False,neutral
2417.286949900261,2423.005468159311,2409.522681339934,2415.729300956827,987.648126669135,1.2003451030975738,0,2417.074438020496,2416.6764402321887,2416.0654516111495,46.07307528872577,7.201772316933968,2415.340162144822,628.5389965444199,False,False,neutral
2415.729300956827,2420.2235522428277,2412.6274771416442,2416.915523281464,815.062125083952,0.9775809740884753,0,2417.0391236340447,2416.69817505485,2416.0987877550833,51.146031632387505,7.22993680152322,2415.3639828075584,642.604872431835,False,False,neutral
2416.915523281464,2427.6847680065066,2408.304749130897,2419.2895939771324,1150.8261700490073,1.721375295443937,0,2417.539228154731,2416.9337585932394,2416.22391741085,59.38155180593035,8.097799806815097,2415.444305047821,651.8064109173146,False,False,neutral
2419.2895939771324,2420.692176806162,2417.4811572310405,2418.9928808375557,402.1046066741198,0.3870232008190469,0,2417.862262084248,2417.120951524541,2416.3325042118972,58.06412383309419,7.748744075979844,2415.4770981539054,655.8770397597806,False,False,neutral
2418.9928808375557,2419.600148340352,2418.2794792751315,2419.0883264844483,357.7987881672629,0.22628901811078156,0,2418.1347208398483,2417.2998037936236,2416.440575673566,58.38396917085639,7.289595860925606,2415.505251454143,631.2349507285555,False,False,neutral
2419.0883264844483,2421.211666659235,2417.7251394190916,2419.4524548132504,485.3703849362124,0.40384085084318916,0,2418.4275506117156,2417.495499340862,2416.5586885810044,59.64840850441781,7.01794810229831,2415.547825293461,608.6996262245829,False,False,neutral
2419.4524548132504,2421.6386534659737,2416.540944432521,2420.0637662057934,592.7100246807944,0.6036612896528559,0,2418.791154077066,2417.728978146765,2416.696142605506,61.74960179925714,6.880788168809338,2415.597957750952,622.1683973538708,False,False,neutral
2420.0637662057934,2420.422480625467,2419.6365577061015,2420.005951456365,365.331823937898,0.25447396670298245,0,2419.0611090502434,2417.9359757203647,2416.8259390310295,61.42383777049144,6.4454406509919195,2415.633029787774,616.6198296436487,False,False,neutral
2420.005951456365,2424.0577094453038,2418.045654670992,2420.7169703587365,538.3538983843108,0.6343542949326578,0,2419.4290782299086,2418.188793414762,2416.978528494861,63.9431604999911,6.414484516943337,2415.694316517821,625.4986788594058,False,False,neutral
2420.7169703587365,2422.0582553857917,2420.1326865045057,2420.8657404023384,365.0689446739354,0.2848769635298268,0,2419.7483364904483,2418.4321522318146,2417.1309681775074,64.46607062066931,6.093847685824951,2415.73568934006,624.9341686595085,False,False,neutral
2420.8657404023384,2424.883074256698,2418.5863111584285,2421.8870268868577,785.2722646846328,0.8786234714904161,0,2420.2236010229835,2418.7462317459094,2417.3174802837566,67.90693363161498,6.108341643856695,2415.835141980914,636.6245550334819,False,False,neutral
2421.8870268868577,2426.0915820420705,2418.4446966831338,2422.6232794547436,568.1116217239971,0.674052187738697,0,2420.756862896708,2419.0986906285307,2417.5255508394816,70.15091425562944,6.21823762350527,2415.9121415144036,610.6773188419425,False,False,neutral
2422.6232794547436,2423.1209827000607,2421.5864809986106,2422.4871126372786,351.74818273533066,0.25211718079008677,0,2421.141362839057,2419.406728992962,2417.7201218903756,69.1873870852193,5.883685057644191,2415.958999656949,587.7874190591945,False,False,neutral
2422.4871126372786,2424.4870556136434,2421.1377760885634,2423.09875595339,522.1664126248766,0.5980527498521208,0,2421.5763390866864,2419.7423678075465,2417.931048716376,71.1070880159787,5.70265609103246,2416.0327327931923,582.5727800745357,False,False,neutral
2423.09875595339,2438.0594010813124,2412.8648185464053,2425.963563128244,1538.4706324210943,2.0521242745827846,0,2422.551277762588,2420.307931018519,2418.2460492815476,78.01580569718618,7.094936551309221,2416.3236530674803,640.659125014823,False,False,neutral
2425.963563128244,2429.4959860134095,2422.1147864081736,2427.2104923456895,726.335834304379,0.9730701523244577,0,2423.586658781055,2420.935436593716,2418.597596068377,80.23150502960114,7.115383912303985,2416.464052050332,655.913312153268,False,False,neutral
2427.2104923456895,2430.8572713269605,2422.947866827979,2428.170514610037,657.3912085961165,0.7969390928530217,0,2424.605293409718,2421.5931709588363,2418.973004638638,81.75606002374424,7.172099668495238,2416.6010102560313,640.3155485876889,False,False,neutral
2428.170514610037,2430.659784227217,2427.1151788163193,2428.571251294481,492.749064221352,0.40985928863749893,0,2425.4866173841096,2422.2275418984404,2419.349406468279,82.36735310167599,6.912992935809716,2416.7150649302184,635.9660988773883,False,False,neutral
2428.571251294481,2434.900463884709,2419.869721170149,2426.8325269483466,935.5062312347037,1.3072437852683485,0,2425.7857083983845,2422.6461769029775,2419.64286217338,71.2173947822464,7.492832205720442,2416.8982118267813,660.5522687343171,False,False,neutral
2426.8325269483466,2430.5160440630657,2421.277194485253,2425.6995120821502,723.4165566505043,0.9373604405961983,0,2425.7665536614436,2422.923752828357,2419.880377856077,65.03892347169295,7.617547732298464,2417.017252302453,668.0721451226807,False,False,neutral
2425.6995120821502,2426.09904855417,2425.174525637242,2425.758380298616,377.39369785722755,0.2467069006103418,0,2425.7647373585933,2423.1814462347443,2420.1108877557845,65.20781451365956,7.139474531200592,2417.077042533131,637.5594236820854,False,False,neutral
2425.758380298616,2426.5265099056514,2425.045204417812,2425.6837337708316,321.23994291786266,0.21442294979322252,0,2425.746736561313,2423.408926919843,2420.329430736767,64.78046883064799,6.735319599531947,2417.127724944021,612.8683145737809,False,False,neutral
2425.6837337708316,2430.4231434928492,2422.6109049187826,2426.7966141723246,842.448730035564,0.8803753172566183,0,2425.9800426970933,2423.7168984882505,2420.5830457734555,68.13350012879235,6.812242383427284,2417.27082241729,597.4494425731087,False,False,neutral
2426.7966141723246,2433.283046847841,2419.2204541588767,2428.6063605756735,1131.2205527452818,1.3399326987373783,0,2426.563668892333,2424.161395041652,2420.897685569621,72.68728779624541,7.330124548108499,2417.464780787737,633.9052398766669,False,False,neutral
2428.6063605756735,2430.6685880547957,2427.5107676781718,2429.0971436816485,472.71264395937055,0.47918147051158666,0,2427.1266632899587,2424.61009946347,2421.219232946563,73.78150306057245,7.032102821573887,2417.5604876885677,639.6509326662722,False,False,neutral
2429.0971436816485,2430.1601051945267,2428.0713456286053,2429.2100567112125,347.73439346039595,0.2576411227357969,0,2427.589639605793,2425.0282773950826,2421.5325985843924,74.03919170989549,6.679006874741572,2417.6302223928924,632.7691330924814,False,False,neutral
2429.2100567112125,2434.9565152458913,2422.4706429475063,2430.966000041353,1060.5034644639998,1.3503421342641713,0,2428.339941924806,2425.568070362925,2421.90253589643,77.70845435773745,7.093782976430385,2417.8435233046735,656.1588050816416,False,False,neutral
2430.966000041353,2440.3331202719532,2422.4185568619437,2433.5269337695436,1262.7835926705898,1.8826479839721662,0,2429.492606779192,2426.29160339989,2422.358394636552,81.75799443378088,7.866695864543184,2418.142918405061,701.0313935182763,False,False,neutral
2433.5269337695436,2435.3292662349604,2430.8293171162645,2433.0571366474906,476.61870407375903,0.5190272963733193,0,2430.2847245277026,2426.9066518769446,2422.777953146785,78.92543394669283,7.626213954125521,2418.2603788753036,697.9446338027486,False,False,neutral
2433.0571366474906,2437.3718339977163,2427.172576738858,2431.1089593746947,1096.1332892579344,1.4234768089079954,0,2430.4678878270342,2427.2886798312857,2423.1046592733696,68.35016682447892,7.810002761606436,2418.502522223735,734.4978510319486,False,False,neutral
2431.1089593746947,2434.790183564515,2427.979872866537,2431.97512284563,662.8684824025073,0.7420241911327464,0,2430.8028289422778,2427.714720105317,2423.452520589929,70.25824859270307,7.73859618563297,2418.6416032354637,728.3776619178423,False,False,neutral
2431.97512284563,2438.0614189444454,2424.5700519992656,2433.723117566976,902.0049684946364,1.300265023936358,0,2431.4517819699886,2428.2609380563767,2423.8552890988326,73.70369305010702,8.14950838274346,2418.83382784575,745.0723292563744,False,False,neutral
2433.723117566976,2448.1515247176376,2427.197826642679,2436.5354713379743,1501.0235613340321,2.013833392919901,0,2432.58149071843,2429.013168354704,2424.3525511474263,78.09957291559849,9.064093360758822,2419.261860957166,802.5360981863093,False,False,neutral
2436.5354713379743,2441.3234262507403,2431.650255228897,2438.2529295619956,1073.288504357264,1.2979834344684806,0,2433.8418104614448,2429.853146646276,2424.897664026429,80.26880202460912,9.107598907979137,2419.552370919549,830.0922027729288,False,False,neutral
2438.2529295619956,2442.182332662382,2436.3010215020813,2438.9601434214424,632.3684735626758,0.6290978984002257,0,2434.9792177858885,2430.6810554440185,2425.4491338066255,81.0990095516451,8.87714978314497,2419.7388644021285,784.7870948300078,False,False,neutral
2438.9601434214424,2441.1302152726444,2435.2591177158674,2438.247506707032,548.9828032995308,0.6613991222185718,0,2435.705504212809,2431.368914649747,2425.951030783112,77.55772841285841,8.662431766975825,2419.8902450624473,775.9194432797655,False,False,neutral
2438.247506707032,2439.7814891254684,2436.9088545489094,2438.0328043753702,414.8907030564537,0.30247421235231803,0,2436.2226820267115,2431.9747228066212,2426.424825825946,76.47426704529721,8.248874824803194,2420.0031913574926,763.7944180027823,False,False,neutral
2438.0328043753702,2439.2675670382864,2437.1435769819223,2437.7889699519087,390.61506999555826,0.32479492000946697,0,2436.5707460100884,2432.50329072892,2426.870478536768,75.18960441878767,7.811383055628978,2420.107261236717,758.6877182914926,False,False,neutral
2437.7889699519087,2438.973307971122,2436.9381569026114,2437.9905551765996,358.3027659994741,0.2999419836036283,0,2436.886259158202,2433.0021329514366,2427.306559973624,75.55520636989469,7.398795056549084,2420.201151006012,729.8275450297311,False,False,neutral
2437.9905551765996,2441.324626860235,2436.9038499471876,2438.5347332624724,505.9792898477496,0.5286999741260029,0,2437.2525867369286,2433.505096616076,2427.7468804947553,76.55938472930586,7.1860794748704055,2420.3390970676023,718.9556816895935,False,False,neutral
2438.5347332624724,2438.9422698945973,2437.941947391235,2438.448652758758,371.1659897621278,0.2364016622931598,0,2437.5183791862237,2433.9545108108655,2428.166557838442,76.02734660867083,6.744239691191265,2420.4364396017036,718.6442962848384,False,False,neutral
2438.448652758758,2438.9687508882403,2437.851658113852,2438.497719310672,353.74349244842557,0.2327274814979519,0,2437.7360103249903,2434.367529765393,2428.571701425588,76.12917693444169,6.34230062570534,2420.5282186241107,720.2694737613665,False,False,neutral
2438.497719310672,2440.102494050034,2436.875280167836,2438.244299535347,419.5801928399343,0.33920290819055954,0,2437.8489634828475,2434.7199633808436,2428.95101899852,74.37202118993666,6.119794429740509,2420.6356806477743,699.126046901585,False,False,neutral
2438.244299535347,2439.017654081727,2437.093044846564,2437.947131256678,397.5598133082362,0.34985627507755523,0,2437.8707785436986,2435.0133422786466,2429.303807714526,72.2656369931008,5.820138344413525,2420.73412010843,662.4430099297327,False,False,neutral
2437.947131256678,2439.8350487159532,2434.770643331315,2436.94754485871,754.7362607503633,0.8400598210153404,0,2437.6656155025903,2435.1891788768344,2429.6035621123374,65.54135396489667,5.766157418715283,2420.909085462474,676.5441907692824,False,False,neutral
2436.94754485871,2442.8951866230377,2432.5078383899786,2435.685811662236,850.8794862013635,1.0277037652785863,0,2437.2256590936227,2435.234327311871,2429.8420817025294,58.18207552915595,6.0962424768827,2421.100094496672,701.7014454063308,False,False,neutral
2435.685811662236,2440.661016001701,2431.1281683908346,2437.061211526752,796.1237021764763,1.048081551511291,0,2437.1891151898735,2435.400407695042,2430.125184832891,63.05234346614226,6.341714272167232,2421.2665764438975,688.4824572919546,False,False,neutral
2437.061211526752,2438.0073933203666,2435.950749894126,2437.280521524766,413.1931052014924,0.2940728335715702,0,2437.2094277087385,2435.571327134108,2430.405786271788,63.7767656535255,6.035637783172466,2421.356055351482,646.0029329184997,False,False,neutral
2437.280521524766,2438.8810124001457,2435.4269767505343,2436.939425944166,413.8423286634145,0.40596427857840445,0,2437.1494273166113,2435.6956997532043,2430.662007435411,61.74891249398194,5.851237630775243,2421.444681975391,642.8641141479825,False,False,neutral
2436.939425944166,2439.5098767988347,2433.3538679475814,2437.82156416419,695.8672075779982,0.78269421773412,0,2437.298791060518,2435.888960154203,2430.9427743659517,64.86071590135053,5.873007003666534,2421.5897161040443,622.8508100639858,False,False,neutral
2437.82156416419,2445.740504795516,2434.221111022327,2439.628240256006,898.3030715862737,1.3819062076124928,0,2437.816446437293,2436.2288947089123,2431.283380871444,70.20657114780025,6.2763203443466935,2421.808501684427,634.622539523174,False,False,neutral
2439.628240256006,2441.8970970961286,2438.1023115592275,2440.037914664096,471.60793222664375,0.4287169443374996,0,2438.310106043249,2436.5751692502927,2431.6266959221366,71.273771872514,6.099067858100583,2421.922211409516,613.1026877097744,False,False,neutral
2440.037914664096,2442.1705931109086,2434.971283371878,2439.120076565835,738.0658473353517,0.778549906712625,0,2438.490099492713,2436.8065244607965,2431.920553986595,65.60397251102887,6.177656563881289,2422.085160222364,574.9548020098404,False,False,neutral
2439.120076565835,2442.47010997787,2434.9990553701646,2438.3541872382743,608.6890578134419,0.6945347198507739,0,2438.459896769504,2436.947221076931,2432.1728533297983,61.227077788664786,6.270042138440151,2422.216032328974,551.7248296826492,False,False,neutral
2438.3541872382743,2443.6448136320632,2432.7674765917664,2436.885184711201,779.0286189181903,1.1520844727702648,0,2438.109960756548,2436.941581407319,2432.357650638873,53.81139083316078,6.5991346314299175,2422.372084620011,559.057836950425,False,False,neutral
2436.885184711201,2441.436434927367,2431.3805354022907,2435.7406791391145,796.7651591150266,0.960056008678755,0,2437.5834537304518,2436.832408473846,2432.4903184231966,48.84741670827425,6.8460464095475135,2422.5124308175073,571.4469547411998,False,False,neutral
2435.7406791391145,2437.789220906602,2431.5501638789856,2434.6818017362466,642.2758428915265,0.8721394507855242,0,2436.9386421761837,2436.6368987704277,2432.576258945277,44.73571043296843,6.802690025123876,2422.6112215880416,582.8162117329534,False,False,neutral
2434.6818017362466,2443.902233134344,2424.3120276338236,2432.022195292001,1419.1341845061534,1.9203427141877034,0,2435.846098424143,2436.217380272389,2432.554530958874,36.439040791267324,7.716083987652198,2422.801668308443,634.2421674584832,False,True,neutral
