timestamp,capital,equity,open_trades,open_risk,start_of_day_equity,daily_floor,ftmo_overall_floor,daily_buffer,overall_buffer,daily_realized_pnl,weekly_realized_pnl,monthly_realized_pnl,daily_lock,weekly_lock,monthly_lock,ftmo_status
2026-01-01 03:48:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 03:49:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 03:50:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 03:51:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 03:52:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 03:53:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 03:54:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 03:55:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 03:56:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 03:57:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 03:58:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 03:59:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:00:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:01:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:02:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:03:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:04:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:05:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:06:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:07:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:08:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:09:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:10:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:11:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:12:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:13:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:14:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:15:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:16:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:17:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:18:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:19:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:20:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:21:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:22:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:23:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:24:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:25:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:26:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:27:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:28:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:29:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:30:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:31:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:32:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:33:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:34:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:35:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:36:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:37:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:38:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:39:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:40:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:41:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:42:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:43:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:44:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:45:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:46:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:47:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:48:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:49:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:50:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:51:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:52:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:53:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:54:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:55:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:56:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:57:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:58:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 04:59:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 05:00:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 05:01:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 05:02:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 05:03:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 05:04:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 05:05:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 05:06:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 05:07:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 05:08:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 05:09:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 05:10:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 05:11:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 05:12:00,160000.0,160000.0,0,0.0,160000.0,152000.0,144000.0,8000.0,16000.0,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 05:13:00,160000.0,159939.84487544448,1,1540.4448754444543,160000.0,152000.0,144000.0,7939.8448754444835,15939.844875444483,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 05:14:00,160000.0,159815.04643613455,1,1415.6464361345397,160000.0,152000.0,144000.0,7815.046436134551,15815.046436134551,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 05:15:00,160000.0,159831.18585514498,1,1431.785855144965,160000.0,152000.0,144000.0,7831.185855144984,15831.185855144984,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 05:16:00,160000.0,159692.93279966526,1,1293.5327996652288,160000.0,152000.0,144000.0,7692.932799665257,15692.932799665257,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 05:17:00,160000.0,159632.34245671632,1,1232.9424567162976,160000.0,152000.0,144000.0,7632.3424567163165,15632.342456716317,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 05:18:00,160000.0,159431.3371528244,1,1031.9371528243616,160000.0,152000.0,144000.0,7431.337152824388,15431.337152824388,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 05:19:00,160000.0,159383.0536926148,1,983.653692614772,160000.0,152000.0,144000.0,7383.053692614805,15383.053692614805,0.0,0.0,0.0,False,False,False,PASS
2026-01-01 05:20:00,158399.40000000002,158399.40000000002,0,0.0,160000.0,152000.0,144000.0,6399.400000000023,14399.400000000023,-1600.599999999981,-1600.599999999981,-1600.599999999981,False,False,False,PASS
2026-01-01 05:21:00,158399.40000000002,158399.40000000002,0,0.0,160000.0,152000.0,144000.0,6399.400000000023,14399.400000000023,-1600.599999999981,-1600.599999999981,-1600.599999999981,False,False,False,PASS
2026-01-01 05:22:00,158399.40000000002,158399.40000000002,0,0.0,160000.0,152000.0,144000.0,6399.400000000023,14399.400000000023,-1600.599999999981,-1600.599999999981,-1600.599999999981,False,False,False,PASS
2026-01-01 05:23:00,158399.40000000002,158399.40000000002,0,0.0,160000.0,152000.0,144000.0,6399.400000000023,14399.400000000023,-1600.599999999981,-1600.599999999981,-1600.599999999981,False,False,False,PASS
2026-01-01 05:24:00,158399.40000000002,158399.40000000002,0,0.0,160000.0,152000.0,144000.0,6399.400000000023,14399.400000000023,-1600.599999999981,-1600.599999999981,-1600.599999999981,False,False,False,PASS
2026-01-01 05:25:00,158399.40000000002,158399.40000000002,0,0.0,160000.0,152000.0,144000.0,6399.400000000023,14399.400000000023,-1600.599999999981,-1600.599999999981,-1600.599999999981,False,False,False,PASS
2026-01-01 05:26:00,158399.40000000002,158399.40000000002,0,0.0,160000.0,152000.0,144000.0,6399.400000000023,14399.400000000023,-1600.599999999981,-1600.599999999981,-1600.599999999981,False,False,False,PASS
2026-01-01 05:27:00,158399.40000000002,158399.40000000002,0,0.0,160000.0,152000.0,144000.0,6399.400000000023,14399.400000000023,-1600.599999999981,-1600.599999999981,-1600.599999999981,False,False,False,PASS
2026-01-01 05:28:00,158399.40000000002,158399.40000000002,0,0.0,160000.0,152000.0,144000.0,6399.400000000023,14399.400000000023,-1600.599999999981,-1600.599999999981,-1600.599999999981,False,False,False,PASS
2026-01-01 05:29:00,158399.40000000002,158399.40000000002,0,0.0,160000.0,152000.0,144000.0,6399.400000000023,14399.400000000023,-1600.599999999981,-1600.599999999981,-1600.599999999981,False,False,False,PASS
2026-01-01 05:30:00,158399.40000000002,158399.40000000002,0,0.0,160000.0,152000.0,144000.0,6399.400000000023,14399.400000000023,-1600.599999999981,-1600.599999999981,-1600.599999999981,False,False,False,PASS
2026-01-01 05:31:00,158399.40000000002,158399.40000000002,0,0.0,160000.0,152000.0,144000.0,6399.400000000023,14399.400000000023,-1600.599999999981,-1600.599999999981,-1600.599999999981,False,False,False,PASS
2026-01-01 05:32:00,158399.40000000002,158399.40000000002,0,0.0,160000.0,152000.0,144000.0,6399.400000000023,14399.400000000023,-1600.599999999981,-1600.599999999981,-1600.599999999981,False,False,False,PASS
2026-01-01 05:33:00,158399.40000000002,158399.40000000002,0,0.0,160000.0,152000.0,144000.0,6399.400000000023,14399.400000000023,-1600.599999999981,-1600.599999999981,-1600.599999999981,False,False,False,PASS
2026-01-01 05:34:00,158399.40000000002,158399.40000000002,0,0.0,160000.0,152000.0,144000.0,6399.400000000023,14399.400000000023,-1600.599999999981,-1600.599999999981,-1600.599999999981,False,False,False,PASS
2026-01-01 05:35:00,158399.40000000002,158399.40000000002,0,0.0,160000.0,152000.0,144000.0,6399.400000000023,14399.400000000023,-1600.599999999981,-1600.599999999981,-1600.599999999981,False,False,False,PASS
2026-01-01 05:36:00,158399.40000000002,158399.40000000002,0,0.0,160000.0,152000.0,144000.0,6399.400000000023,14399.400000000023,-1600.599999999981,-1600.599999999981,-1600.599999999981,False,False,False,PASS
2026-01-01 05:37:00,158399.40000000002,158399.40000000002,0,0.0,160000.0,152000.0,144000.0,6399.400000000023,14399.400000000023,-1600.599999999981,-1600.599999999981,-1600.599999999981,False,False,False,PASS
2026-01-01 05:38:00,158399.40000000002,158399.40000000002,0,0.0,160000.0,152000.0,144000.0,6399.400000000023,14399.400000000023,-1600.599999999981,-1600.599999999981,-1600.599999999981,False,False,False,PASS
2026-01-01 05:39:00,158399.40000000002,158399.40000000002,0,0.0,160000.0,152000.0,144000.0,6399.400000000023,14399.400000000023,-1600.599999999981,-1600.599999999981,-1600.599999999981,False,False,False,PASS
2026-01-01 05:40:00,158399.40000000002,158399.40000000002,0,0.0,160000.0,152000.0,144000.0,6399.400000000023,14399.400000000023,-1600.599999999981,-1600.599999999981,-1600.599999999981,False,False,False,PASS
2026-01-01 05:41:00,158399.40000000002,158399.40000000002,0,0.0,160000.0,152000.0,144000.0,6399.400000000023,14399.400000000023,-1600.599999999981,-1600.599999999981,-1600.599999999981,False,False,False,PASS
2026-01-01 05:42:00,158399.40000000002,158399.40000000002,0,0.0,160000.0,152000.0,144000.0,6399.400000000023,14399.400000000023,-1600.599999999981,-1600.599999999981,-1600.599999999981,False,False,False,PASS
2026-01-01 05:43:00,158399.40000000002,158399.40000000002,0,0.0,160000.0,152000.0,144000.0,6399.400000000023,14399.400000000023,-1600.599999999981,-1600.599999999981,-1600.599999999981,False,False,False,PASS
2026-01-01 05:44:00,158399.40000000002,158399.40000000002,0,0.0,160000.0,152000.0,144000.0,6399.400000000023,14399.400000000023,-1600.599999999981,-1600.599999999981,-1600.599999999981,False,False,False,PASS
2026-01-01 05:45:00,158399.40000000002,158399.40000000002,0,0.0,160000.0,152000.0,144000.0,6399.400000000023,14399.400000000023,-1600.599999999981,-1600.599999999981,-1600.599999999981,False,False,False,PASS
2026-01-01 05:46:00,158399.40000000002,158399.40000000002,0,0.0,160000.0,152000.0,144000.0,6399.400000000023,14399.400000000023,-1600.599999999981,-1600.599999999981,-1600.599999999981,False,False,False,PASS
2026-01-01 05:47:00,158399.40000000002,158399.40000000002,0,0.0,160000.0,152000.0,144000.0,6399.400000000023,14399.400000000023,-1600.599999999981,-1600.599999999981,-1600.599999999981,False,False,False,PASS
2026-01-01 05:48:00,158399.40000000002,158399.40000000002,0,0.0,160000.0,152000.0,144000.0,6399.400000000023,14399.400000000023,-1600.599999999981,-1600.599999999981,-1600.599999999981,False,False,False,PASS
2026-01-01 05:49:00,158399.40000000002,158399.40000000002,0,0.0,160000.0,152000.0,144000.0,6399.400000000023,14399.400000000023,-1600.599999999981,-1600.599999999981,-1600.599999999981,False,False,False,PASS
